date,drug_name,units_sold,category
2025-11-03,Lisinopril_10mg,27,Blood Pressure
2025-11-04,Lisinopril_10mg,18,Blood Pressure
2025-11-05,Lisinopril_10mg,30,Blood Pressure
2025-11-06,Lisinopril_10mg,26,Blood Pressure
2025-11-07,Lisinopril_10mg,33,Blood Pressure
2025-11-08,Lisinopril_10mg,15,Blood Pressure
2025-11-09,Lisinopril_10mg,7,Blood Pressure
2025-11-10,Lisinopril_10mg,41,Blood Pressure
2025-11-11,Lisinopril_10mg,15,Blood Pressure
2025-11-12,Lisinopril_10mg,38,Blood Pressure
2025-11-13,Lisinopril_10mg,22,Blood Pressure
2025-11-14,Lisinopril_10mg,40,Blood Pressure
2025-11-15,Lisinopril_10mg,17,Blood Pressure
2025-11-16,Lisinopril_10mg,7,Blood Pressure
2025-11-17,Lisinopril_10mg,39,Blood Pressure
2025-11-18,Lisinopril_10mg,31,Blood Pressure
2025-11-19,Lisinopril_10mg,35,Blood Pressure
2025-11-20,Lisinopril_10mg,40,Blood Pressure
2025-11-21,Lisinopril_10mg,30,Blood Pressure
2025-11-22,Lisinopril_10mg,12,Blood Pressure
2025-11-23,Lisinopril_10mg,5,Blood Pressure
2025-11-24,Lisinopril_10mg,24,Blood Pressure
2025-11-25,Lisinopril_10mg,32,Blood Pressure
2025-11-26,Lisinopril_10mg,32,Blood Pressure
2025-11-27,Lisinopril_10mg,7,Blood Pressure
2025-11-28,Lisinopril_10mg,33,Blood Pressure
2025-11-29,Lisinopril_10mg,15,Blood Pressure
2025-11-30,Lisinopril_10mg,8,Blood Pressure
2025-12-01,Lisinopril_10mg,35,Blood Pressure
2025-12-02,Lisinopril_10mg,41,Blood Pressure
2025-12-03,Lisinopril_10mg,45,Blood Pressure
2025-12-04,Lisinopril_10mg,24,Blood Pressure
2025-12-05,Lisinopril_10mg,34,Blood Pressure
2025-12-06,Lisinopril_10mg,10,Blood Pressure
2025-12-07,Lisinopril_10mg,4,Blood Pressure
2025-12-08,Lisinopril_10mg,36,Blood Pressure
2025-12-09,Lisinopril_10mg,31,Blood Pressure
2025-12-10,Lisinopril_10mg,30,Blood Pressure
2025-12-11,Lisinopril_10mg,30,Blood Pressure
2025-12-12,Lisinopril_10mg,33,Blood Pressure
2025-12-13,Lisinopril_10mg,16,Blood Pressure
2025-12-14,Lisinopril_10mg,11,Blood Pressure
2025-12-15,Lisinopril_10mg,30,Blood Pressure
2025-12-16,Lisinopril_10mg,28,Blood Pressure
2025-12-17,Lisinopril_10mg,30,Blood Pressure
2025-12-18,Lisinopril_10mg,31,Blood Pressure
2025-12-19,Lisinopril_10mg,39,Blood Pressure
2025-12-20,Lisinopril_10mg,12,Blood Pressure
2025-12-21,Lisinopril_10mg,11,Blood Pressure
2025-12-22,Lisinopril_10mg,38,Blood Pressure
2025-12-23,Lisinopril_10mg,27,Blood Pressure
2025-12-24,Lisinopril_10mg,33,Blood Pressure
2025-12-25,Lisinopril_10mg,8,Blood Pressure
2025-12-26,Lisinopril_10mg,30,Blood Pressure
2025-12-27,Lisinopril_10mg,13,Blood Pressure
2025-12-28,Lisinopril_10mg,11,Blood Pressure
2025-12-29,Lisinopril_10mg,29,Blood Pressure
2025-12-30,Lisinopril_10mg,33,Blood Pressure
2025-12-31,Lisinopril_10mg,33,Blood Pressure
2026-01-01,Lisinopril_10mg,9,Blood Pressure
2026-01-02,Lisinopril_10mg,27,Blood Pressure
2026-01-03,Lisinopril_10mg,21,Blood Pressure
2026-01-04,Lisinopril_10mg,9,Blood Pressure
2026-01-05,Lisinopril_10mg,34,Blood Pressure
2026-01-06,Lisinopril_10mg,22,Blood Pressure
2026-01-07,Lisinopril_10mg,32,Blood Pressure
2026-01-08,Lisinopril_10mg,28,Blood Pressure
2026-01-09,Lisinopril_10mg,18,Blood Pressure
2026-01-10,Lisinopril_10mg,24,Blood Pressure
2026-01-11,Lisinopril_10mg,8,Blood Pressure
2026-01-12,Lisinopril_10mg,36,Blood Pressure
2026-01-13,Lisinopril_10mg,37,Blood Pressure
2026-01-14,Lisinopril_10mg,36,Blood Pressure
2026-01-15,Lisinopril_10mg,35,Blood Pressure
2026-01-16,Lisinopril_10mg,38,Blood Pressure
2026-01-17,Lisinopril_10mg,17,Blood Pressure
2026-01-18,Lisinopril_10mg,11,Blood Pressure
2026-01-19,Lisinopril_10mg,14,Blood Pressure
2026-01-20,Lisinopril_10mg,47,Blood Pressure
2026-01-21,Lisinopril_10mg,25,Blood Pressure
2026-01-22,Lisinopril_10mg,38,Blood Pressure
2026-01-23,Lisinopril_10mg,40,Blood Pressure
2026-01-24,Lisinopril_10mg,12,Blood Pressure
2026-01-25,Lisinopril_10mg,8,Blood Pressure
2026-01-26,Lisinopril_10mg,34,Blood Pressure
2026-01-27,Lisinopril_10mg,39,Blood Pressure
2026-01-28,Lisinopril_10mg,29,Blood Pressure
2026-01-29,Lisinopril_10mg,35,Blood Pressure
2026-01-30,Lisinopril_10mg,29,Blood Pressure
2026-01-31,Lisinopril_10mg,24,Blood Pressure
2026-02-01,Lisinopril_10mg,10,Blood Pressure
2026-02-02,Lisinopril_10mg,52,Blood Pressure
2026-02-03,Lisinopril_10mg,22,Blood Pressure
2026-02-04,Lisinopril_10mg,29,Blood Pressure
2026-02-05,Lisinopril_10mg,35,Blood Pressure
2026-02-06,Lisinopril_10mg,41,Blood Pressure
2026-02-07,Lisinopril_10mg,9,Blood Pressure
2026-02-08,Lisinopril_10mg,3,Blood Pressure
2026-02-09,Lisinopril_10mg,30,Blood Pressure
2026-02-10,Lisinopril_10mg,36,Blood Pressure
2026-02-11,Lisinopril_10mg,36,Blood Pressure
2026-02-12,Lisinopril_10mg,35,Blood Pressure
2026-02-13,Lisinopril_10mg,25,Blood Pressure
2026-02-14,Lisinopril_10mg,17,Blood Pressure
2026-02-15,Lisinopril_10mg,18,Blood Pressure
2026-02-16,Lisinopril_10mg,11,Blood Pressure
2026-02-17,Lisinopril_10mg,45,Blood Pressure
2026-02-18,Lisinopril_10mg,32,Blood Pressure
2026-02-19,Lisinopril_10mg,26,Blood Pressure
2026-02-20,Lisinopril_10mg,29,Blood Pressure
2026-02-21,Lisinopril_10mg,12,Blood Pressure
2026-02-22,Lisinopril_10mg,13,Blood Pressure
2026-02-23,Lisinopril_10mg,30,Blood Pressure
2026-02-24,Lisinopril_10mg,31,Blood Pressure
2026-02-25,Lisinopril_10mg,24,Blood Pressure
2026-02-26,Lisinopril_10mg,31,Blood Pressure
2024-01-01,Albuterol_Inhaler,3,Respiratory
2024-01-02,Albuterol_Inhaler,9,Respiratory
2024-01-03,Albuterol_Inhaler,13,Respiratory
2024-01-04,Albuterol_Inhaler,14,Respiratory
2024-01-05,Albuterol_Inhaler,12,Respiratory
2024-01-06,Albuterol_Inhaler,6,Respiratory
2024-01-07,Albuterol_Inhaler,3,Respiratory
2024-01-08,Albuterol_Inhaler,12,Respiratory
2024-01-09,Albuterol_Inhaler,14,Respiratory
2024-01-10,Albuterol_Inhaler,6,Respiratory
2024-01-11,Albuterol_Inhaler,10,Respiratory
2024-01-12,Albuterol_Inhaler,12,Respiratory
2024-01-13,Albuterol_Inhaler,7,Respiratory
2024-01-14,Albuterol_Inhaler,4,Respiratory
2024-01-15,Albuterol_Inhaler,8,Respiratory
2024-01-16,Albuterol_Inhaler,15,Respiratory
2024-01-17,Albuterol_Inhaler,16,Respiratory
2024-01-18,Albuterol_Inhaler,12,Respiratory
2024-01-19,Albuterol_Inhaler,14,Respiratory
2024-01-20,Albuterol_Inhaler,2,Respiratory
2024-01-21,Albuterol_Inhaler,1,Respiratory
2024-01-22,Albuterol_Inhaler,7,Respiratory
2024-01-23,Albuterol_Inhaler,8,Respiratory
2024-01-24,Albuterol_Inhaler,13,Respiratory
2024-01-25,Albuterol_Inhaler,13,Respiratory
2024-01-26,Albuterol_Inhaler,15,Respiratory
2024-01-27,Albuterol_Inhaler,3,Respiratory
2024-01-28,Albuterol_Inhaler,2,Respiratory
2024-01-29,Albuterol_Inhaler,22,Respiratory
2024-01-30,Albuterol_Inhaler,13,Respiratory
2024-01-31,Albuterol_Inhaler,13,Respiratory
2024-02-01,Albuterol_Inhaler,11,Respiratory
2024-02-02,Albuterol_Inhaler,12,Respiratory
2024-02-03,Albuterol_Inhaler,6,Respiratory
2024-02-04,Albuterol_Inhaler,3,Respiratory
2024-02-05,Albuterol_Inhaler,14,Respiratory
2024-02-06,Albuterol_Inhaler,14,Respiratory
2024-02-07,Albuterol_Inhaler,12,Respiratory
2024-02-08,Albuterol_Inhaler,7,Respiratory
2024-02-09,Albuterol_Inhaler,17,Respiratory
2024-02-10,Albuterol_Inhaler,8,Respiratory
2024-02-11,Albuterol_Inhaler,4,Respiratory
2024-02-12,Albuterol_Inhaler,13,Respiratory
2024-02-13,Albuterol_Inhaler,20,Respiratory
2024-02-14,Albuterol_Inhaler,15,Respiratory
2024-02-15,Albuterol_Inhaler,7,Respiratory
2024-02-16,Albuterol_Inhaler,13,Respiratory
2024-02-17,Albuterol_Inhaler,8,Respiratory
2024-02-18,Albuterol_Inhaler,0,Respiratory
2024-02-19,Albuterol_Inhaler,3,Respiratory
2024-02-20,Albuterol_Inhaler,16,Respiratory
2024-02-21,Albuterol_Inhaler,10,Respiratory
2024-02-22,Albuterol_Inhaler,13,Respiratory
2024-02-23,Albuterol_Inhaler,13,Respiratory
2024-02-24,Albuterol_Inhaler,6,Respiratory
2024-02-25,Albuterol_Inhaler,4,Respiratory
2024-02-26,Albuterol_Inhaler,11,Respiratory
2024-02-27,Albuterol_Inhaler,10,Respiratory
2024-02-28,Albuterol_Inhaler,20,Respiratory
2024-02-29,Albuterol_Inhaler,10,Respiratory
2024-03-01,Albuterol_Inhaler,7,Respiratory
2024-03-02,Albuterol_Inhaler,4,Respiratory
2024-03-03,Albuterol_Inhaler,9,Respiratory
2024-03-04,Albuterol_Inhaler,6,Respiratory
2024-03-05,Albuterol_Inhaler,13,Respiratory
2024-03-06,Albuterol_Inhaler,15,Respiratory
2024-03-07,Albuterol_Inhaler,6,Respiratory
2024-03-08,Albuterol_Inhaler,11,Respiratory
2024-03-09,Albuterol_Inhaler,5,Respiratory
2024-03-10,Albuterol_Inhaler,1,Respiratory
2024-03-11,Albuterol_Inhaler,17,Respiratory
2024-03-12,Albuterol_Inhaler,10,Respiratory
2024-03-13,Albuterol_Inhaler,5,Respiratory
2024-03-14,Albuterol_Inhaler,8,Respiratory
2024-03-15,Albuterol_Inhaler,9,Respiratory
2024-03-16,Albuterol_Inhaler,4,Respiratory
2024-03-17,Albuterol_Inhaler,4,Respiratory
2024-03-18,Albuterol_Inhaler,12,Respiratory
2024-03-19,Albuterol_Inhaler,11,Respiratory
2024-03-20,Albuterol_Inhaler,4,Respiratory
2024-03-21,Albuterol_Inhaler,12,Respiratory
2024-03-22,Albuterol_Inhaler,6,Respiratory
2024-03-23,Albuterol_Inhaler,9,Respiratory
2024-03-24,Albuterol_Inhaler,0,Respiratory
2024-03-25,Albuterol_Inhaler,9,Respiratory
2024-03-26,Albuterol_Inhaler,6,Respiratory
2024-03-27,Albuterol_Inhaler,9,Respiratory
2024-03-28,Albuterol_Inhaler,6,Respiratory
2024-03-29,Albuterol_Inhaler,12,Respiratory
2024-03-30,Albuterol_Inhaler,6,Respiratory
2024-03-31,Albuterol_Inhaler,1,Respiratory
2024-04-01,Albuterol_Inhaler,9,Respiratory
2024-04-02,Albuterol_Inhaler,14,Respiratory
2024-04-03,Albuterol_Inhaler,8,Respiratory
2024-04-04,Albuterol_Inhaler,10,Respiratory
2024-04-05,Albuterol_Inhaler,13,Respiratory
2024-04-06,Albuterol_Inhaler,2,Respiratory
2024-04-07,Albuterol_Inhaler,3,Respiratory
2024-04-08,Albuterol_Inhaler,3,Respiratory
2024-04-09,Albuterol_Inhaler,8,Respiratory
2024-04-10,Albuterol_Inhaler,3,Respiratory
2024-04-11,Albuterol_Inhaler,5,Respiratory
2024-04-12,Albuterol_Inhaler,5,Respiratory
2024-04-13,Albuterol_Inhaler,0,Respiratory
2024-04-14,Albuterol_Inhaler,0,Respiratory
2024-04-15,Albuterol_Inhaler,11,Respiratory
2024-04-16,Albuterol_Inhaler,5,Respiratory
2024-04-17,Albuterol_Inhaler,6,Respiratory
2024-04-18,Albuterol_Inhaler,10,Respiratory
2024-04-19,Albuterol_Inhaler,5,Respiratory
2024-04-20,Albuterol_Inhaler,5,Respiratory
2024-04-21,Albuterol_Inhaler,1,Respiratory
2024-04-22,Albuterol_Inhaler,10,Respiratory
2024-04-23,Albuterol_Inhaler,1,Respiratory
2024-04-24,Albuterol_Inhaler,7,Respiratory
2024-04-25,Albuterol_Inhaler,3,Respiratory
2024-04-26,Albuterol_Inhaler,6,Respiratory
2024-04-27,Albuterol_Inhaler,3,Respiratory
2024-04-28,Albuterol_Inhaler,1,Respiratory
2024-04-29,Albuterol_Inhaler,9,Respiratory
2024-04-30,Albuterol_Inhaler,9,Respiratory
2024-05-01,Albuterol_Inhaler,5,Respiratory
2024-05-02,Albuterol_Inhaler,3,Respiratory
2024-05-03,Albuterol_Inhaler,8,Respiratory
2024-05-04,Albuterol_Inhaler,4,Respiratory
2024-05-05,Albuterol_Inhaler,4,Respiratory
2024-05-06,Albuterol_Inhaler,2,Respiratory
2024-05-07,Albuterol_Inhaler,8,Respiratory
2024-05-08,Albuterol_Inhaler,7,Respiratory
2024-05-09,Albuterol_Inhaler,6,Respiratory
2024-05-10,Albuterol_Inhaler,9,Respiratory
2024-05-11,Albuterol_Inhaler,5,Respiratory
2024-05-12,Albuterol_Inhaler,4,Respiratory
2024-05-13,Albuterol_Inhaler,6,Respiratory
2024-05-14,Albuterol_Inhaler,6,Respiratory
2024-05-15,Albuterol_Inhaler,10,Respiratory
2024-05-16,Albuterol_Inhaler,10,Respiratory
2024-05-17,Albuterol_Inhaler,5,Respiratory
2024-05-18,Albuterol_Inhaler,7,Respiratory
2024-05-19,Albuterol_Inhaler,1,Respiratory
2024-05-20,Albuterol_Inhaler,7,Respiratory
2024-05-21,Albuterol_Inhaler,4,Respiratory
2024-05-22,Albuterol_Inhaler,7,Respiratory
2024-05-23,Albuterol_Inhaler,4,Respiratory
2024-05-24,Albuterol_Inhaler,6,Respiratory
2024-05-25,Albuterol_Inhaler,4,Respiratory
2024-05-26,Albuterol_Inhaler,5,Respiratory
2024-05-27,Albuterol_Inhaler,2,Respiratory
2024-05-28,Albuterol_Inhaler,6,Respiratory
2024-05-29,Albuterol_Inhaler,6,Respiratory
2024-05-30,Albuterol_Inhaler,6,Respiratory
2024-05-31,Albuterol_Inhaler,6,Respiratory
2024-06-01,Albuterol_Inhaler,1,Respiratory
2024-06-02,Albuterol_Inhaler,1,Respiratory
2024-06-03,Albuterol_Inhaler,6,Respiratory
2024-06-04,Albuterol_Inhaler,11,Respiratory
2024-06-05,Albuterol_Inhaler,9,Respiratory
2024-06-06,Albuterol_Inhaler,10,Respiratory
2024-06-07,Albuterol_Inhaler,6,Respiratory
2024-06-08,Albuterol_Inhaler,3,Respiratory
2024-06-09,Albuterol_Inhaler,1,Respiratory
2024-06-10,Albuterol_Inhaler,7,Respiratory
2024-06-11,Albuterol_Inhaler,5,Respiratory
2024-06-12,Albuterol_Inhaler,4,Respiratory
2024-06-13,Albuterol_Inhaler,5,Respiratory
2024-06-14,Albuterol_Inhaler,11,Respiratory
2024-06-15,Albuterol_Inhaler,9,Respiratory
2024-06-16,Albuterol_Inhaler,2,Respiratory
2024-06-17,Albuterol_Inhaler,11,Respiratory
2024-06-18,Albuterol_Inhaler,17,Respiratory
2024-06-19,Albuterol_Inhaler,2,Respiratory
2024-06-20,Albuterol_Inhaler,6,Respiratory
2024-06-21,Albuterol_Inhaler,10,Respiratory
2024-06-22,Albuterol_Inhaler,1,Respiratory
2024-06-23,Albuterol_Inhaler,0,Respiratory
2024-06-24,Albuterol_Inhaler,3,Respiratory
2024-06-25,Albuterol_Inhaler,8,Respiratory
2024-06-26,Albuterol_Inhaler,7,Respiratory
2024-06-27,Albuterol_Inhaler,4,Respiratory
2024-06-28,Albuterol_Inhaler,5,Respiratory
2024-06-29,Albuterol_Inhaler,0,Respiratory
2024-06-30,Albuterol_Inhaler,1,Respiratory
2024-07-01,Albuterol_Inhaler,7,Respiratory
2024-07-02,Albuterol_Inhaler,6,Respiratory
2024-07-03,Albuterol_Inhaler,13,Respiratory
2024-07-04,Albuterol_Inhaler,2,Respiratory
2024-07-05,Albuterol_Inhaler,9,Respiratory
2024-07-06,Albuterol_Inhaler,9,Respiratory
2024-07-07,Albuterol_Inhaler,4,Respiratory
2024-07-08,Albuterol_Inhaler,11,Respiratory
2024-07-09,Albuterol_Inhaler,4,Respiratory
2024-07-10,Albuterol_Inhaler,6,Respiratory
2024-07-11,Albuterol_Inhaler,12,Respiratory
2024-07-12,Albuterol_Inhaler,7,Respiratory
2024-07-13,Albuterol_Inhaler,3,Respiratory
2024-07-14,Albuterol_Inhaler,1,Respiratory
2024-07-15,Albuterol_Inhaler,12,Respiratory
2024-07-16,Albuterol_Inhaler,6,Respiratory
2024-07-17,Albuterol_Inhaler,9,Respiratory
2024-07-18,Albuterol_Inhaler,9,Respiratory
2024-07-19,Albuterol_Inhaler,4,Respiratory
2024-07-20,Albuterol_Inhaler,1,Respiratory
2024-07-21,Albuterol_Inhaler,4,Respiratory
2024-07-22,Albuterol_Inhaler,6,Respiratory
2024-07-23,Albuterol_Inhaler,9,Respiratory
2024-07-24,Albuterol_Inhaler,7,Respiratory
2024-07-25,Albuterol_Inhaler,13,Respiratory
2024-07-26,Albuterol_Inhaler,9,Respiratory
2024-07-27,Albuterol_Inhaler,2,Respiratory
2024-07-28,Albuterol_Inhaler,0,Respiratory
2024-07-29,Albuterol_Inhaler,5,Respiratory
2024-07-30,Albuterol_Inhaler,10,Respiratory
2024-07-31,Albuterol_Inhaler,5,Respiratory
2024-08-01,Albuterol_Inhaler,7,Respiratory
2024-08-02,Albuterol_Inhaler,6,Respiratory
2024-08-03,Albuterol_Inhaler,3,Respiratory
2024-08-04,Albuterol_Inhaler,2,Respiratory
2024-08-05,Albuterol_Inhaler,14,Respiratory
2024-08-06,Albuterol_Inhaler,12,Respiratory
2024-08-07,Albuterol_Inhaler,6,Respiratory
2024-08-08,Albuterol_Inhaler,6,Respiratory
2024-08-09,Albuterol_Inhaler,4,Respiratory
2024-08-10,Albuterol_Inhaler,4,Respiratory
2024-08-11,Albuterol_Inhaler,3,Respiratory
2024-08-12,Albuterol_Inhaler,6,Respiratory
2024-08-13,Albuterol_Inhaler,5,Respiratory
2024-08-14,Albuterol_Inhaler,4,Respiratory
2024-08-15,Albuterol_Inhaler,5,Respiratory
2024-08-16,Albuterol_Inhaler,12,Respiratory
2024-08-17,Albuterol_Inhaler,5,Respiratory
2024-08-18,Albuterol_Inhaler,4,Respiratory
2024-08-19,Albuterol_Inhaler,11,Respiratory
2024-08-20,Albuterol_Inhaler,8,Respiratory
2024-08-21,Albuterol_Inhaler,8,Respiratory
2024-08-22,Albuterol_Inhaler,8,Respiratory
2024-08-23,Albuterol_Inhaler,8,Respiratory
2024-08-24,Albuterol_Inhaler,4,Respiratory
2024-08-25,Albuterol_Inhaler,1,Respiratory
2024-08-26,Albuterol_Inhaler,9,Respiratory
2024-08-27,Albuterol_Inhaler,8,Respiratory
2024-08-28,Albuterol_Inhaler,9,Respiratory
2024-08-29,Albuterol_Inhaler,7,Respiratory
2024-08-30,Albuterol_Inhaler,12,Respiratory
2024-08-31,Albuterol_Inhaler,4,Respiratory
2024-09-01,Albuterol_Inhaler,2,Respiratory
2024-09-02,Albuterol_Inhaler,2,Respiratory
2024-09-03,Albuterol_Inhaler,8,Respiratory
2024-09-04,Albuterol_Inhaler,5,Respiratory
2024-09-05,Albuterol_Inhaler,7,Respiratory
2024-09-06,Albuterol_Inhaler,15,Respiratory
2024-09-07,Albuterol_Inhaler,4,Respiratory
2024-09-08,Albuterol_Inhaler,5,Respiratory
2024-09-09,Albuterol_Inhaler,13,Respiratory
2024-09-10,Albuterol_Inhaler,8,Respiratory
2024-09-11,Albuterol_Inhaler,10,Respiratory
2024-09-12,Albuterol_Inhaler,6,Respiratory
2024-09-13,Albuterol_Inhaler,7,Respiratory
2024-09-14,Albuterol_Inhaler,6,Respiratory
2024-09-15,Albuterol_Inhaler,3,Respiratory
2024-09-16,Albuterol_Inhaler,3,Respiratory
2024-09-17,Albuterol_Inhaler,3,Respiratory
2024-09-18,Albuterol_Inhaler,6,Respiratory
2024-09-19,Albuterol_Inhaler,4,Respiratory
2024-09-20,Albuterol_Inhaler,6,Respiratory
2024-09-21,Albuterol_Inhaler,4,Respiratory
2024-09-22,Albuterol_Inhaler,1,Respiratory
2024-09-23,Albuterol_Inhaler,9,Respiratory
2024-09-24,Albuterol_Inhaler,9,Respiratory
2024-09-25,Albuterol_Inhaler,3,Respiratory
2024-09-26,Albuterol_Inhaler,5,Respiratory
2024-09-27,Albuterol_Inhaler,6,Respiratory
2024-09-28,Albuterol_Inhaler,7,Respiratory
2024-09-29,Albuterol_Inhaler,2,Respiratory
2024-09-30,Albuterol_Inhaler,14,Respiratory
2024-10-01,Albuterol_Inhaler,9,Respiratory
2024-10-02,Albuterol_Inhaler,6,Respiratory
2024-10-03,Albuterol_Inhaler,7,Respiratory
2024-10-04,Albuterol_Inhaler,14,Respiratory
2024-10-05,Albuterol_Inhaler,3,Respiratory
2024-10-06,Albuterol_Inhaler,5,Respiratory
2024-10-07,Albuterol_Inhaler,7,Respiratory
2024-10-08,Albuterol_Inhaler,9,Respiratory
2024-10-09,Albuterol_Inhaler,13,Respiratory
2024-10-10,Albuterol_Inhaler,6,Respiratory
2024-10-11,Albuterol_Inhaler,9,Respiratory
2024-10-12,Albuterol_Inhaler,9,Respiratory
2024-10-13,Albuterol_Inhaler,6,Respiratory
2024-10-14,Albuterol_Inhaler,1,Respiratory
2024-10-15,Albuterol_Inhaler,6,Respiratory
2024-10-16,Albuterol_Inhaler,10,Respiratory
2024-10-17,Albuterol_Inhaler,13,Respiratory
2024-10-18,Albuterol_Inhaler,5,Respiratory
2024-10-19,Albuterol_Inhaler,5,Respiratory
2024-10-20,Albuterol_Inhaler,0,Respiratory
2024-10-21,Albuterol_Inhaler,16,Respiratory
2024-10-22,Albuterol_Inhaler,4,Respiratory
2024-10-23,Albuterol_Inhaler,6,Respiratory
2024-10-24,Albuterol_Inhaler,8,Respiratory
2024-10-25,Albuterol_Inhaler,7,Respiratory
2024-10-26,Albuterol_Inhaler,3,Respiratory
2024-10-27,Albuterol_Inhaler,2,Respiratory
2024-10-28,Albuterol_Inhaler,8,Respiratory
2024-10-29,Albuterol_Inhaler,6,Respiratory
2024-10-30,Albuterol_Inhaler,5,Respiratory
2024-10-31,Albuterol_Inhaler,9,Respiratory
2024-11-01,Albuterol_Inhaler,14,Respiratory
2024-11-02,Albuterol_Inhaler,2,Respiratory
2024-11-03,Albuterol_Inhaler,2,Respiratory
2024-11-04,Albuterol_Inhaler,10,Respiratory
2024-11-05,Albuterol_Inhaler,11,Respiratory
2024-11-06,Albuterol_Inhaler,14,Respiratory
2024-11-07,Albuterol_Inhaler,16,Respiratory
2024-11-08,Albuterol_Inhaler,11,Respiratory
2024-11-09,Albuterol_Inhaler,10,Respiratory
2024-11-10,Albuterol_Inhaler,2,Respiratory
2024-11-11,Albuterol_Inhaler,2,Respiratory
2024-11-12,Albuterol_Inhaler,11,Respiratory
2024-11-13,Albuterol_Inhaler,16,Respiratory
2024-11-14,Albuterol_Inhaler,6,Respiratory
2024-11-15,Albuterol_Inhaler,9,Respiratory
2024-11-16,Albuterol_Inhaler,3,Respiratory
2024-11-17,Albuterol_Inhaler,3,Respiratory
2024-11-18,Albuterol_Inhaler,12,Respiratory
2024-11-19,Albuterol_Inhaler,14,Respiratory
2024-11-20,Albuterol_Inhaler,16,Respiratory
2024-11-21,Albuterol_Inhaler,11,Respiratory
2024-11-22,Albuterol_Inhaler,12,Respiratory
2024-11-23,Albuterol_Inhaler,5,Respiratory
2024-11-24,Albuterol_Inhaler,4,Respiratory
2024-11-25,Albuterol_Inhaler,8,Respiratory
2024-11-26,Albuterol_Inhaler,9,Respiratory
2024-11-27,Albuterol_Inhaler,8,Respiratory
2024-11-28,Albuterol_Inhaler,3,Respiratory
2024-11-29,Albuterol_Inhaler,9,Respiratory
2024-11-30,Albuterol_Inhaler,3,Respiratory
2024-12-01,Albuterol_Inhaler,4,Respiratory
2024-12-02,Albuterol_Inhaler,15,Respiratory
2024-12-03,Albuterol_Inhaler,22,Respiratory
2024-12-04,Albuterol_Inhaler,9,Respiratory
2024-12-05,Albuterol_Inhaler,11,Respiratory
2024-12-06,Albuterol_Inhaler,18,Respiratory
2024-12-07,Albuterol_Inhaler,13,Respiratory
2024-12-08,Albuterol_Inhaler,2,Respiratory
2024-12-09,Albuterol_Inhaler,12,Respiratory
2024-12-10,Albuterol_Inhaler,8,Respiratory
2024-12-11,Albuterol_Inhaler,6,Respiratory
2024-12-12,Albuterol_Inhaler,13,Respiratory
2024-12-13,Albuterol_Inhaler,20,Respiratory
2024-12-14,Albuterol_Inhaler,6,Respiratory
2024-12-15,Albuterol_Inhaler,3,Respiratory
2024-12-16,Albuterol_Inhaler,17,Respiratory
2024-12-17,Albuterol_Inhaler,15,Respiratory
2024-12-18,Albuterol_Inhaler,8,Respiratory
2024-12-19,Albuterol_Inhaler,21,Respiratory
2024-12-20,Albuterol_Inhaler,20,Respiratory
2024-12-21,Albuterol_Inhaler,7,Respiratory
2024-12-22,Albuterol_Inhaler,4,Respiratory
2024-12-23,Albuterol_Inhaler,19,Respiratory
2024-12-24,Albuterol_Inhaler,22,Respiratory
2024-12-25,Albuterol_Inhaler,6,Respiratory
2024-12-26,Albuterol_Inhaler,10,Respiratory
2024-12-27,Albuterol_Inhaler,6,Respiratory
2024-12-28,Albuterol_Inhaler,8,Respiratory
2024-12-29,Albuterol_Inhaler,3,Respiratory
2024-12-30,Albuterol_Inhaler,23,Respiratory
2024-12-31,Albuterol_Inhaler,21,Respiratory
2025-01-01,Albuterol_Inhaler,4,Respiratory
2025-01-02,Albuterol_Inhaler,13,Respiratory
2025-01-03,Albuterol_Inhaler,18,Respiratory
2025-01-04,Albuterol_Inhaler,5,Respiratory
2025-01-05,Albuterol_Inhaler,4,Respiratory
2025-01-06,Albuterol_Inhaler,17,Respiratory
2025-01-07,Albuterol_Inhaler,18,Respiratory
2025-01-08,Albuterol_Inhaler,11,Respiratory
2025-01-09,Albuterol_Inhaler,11,Respiratory
2025-01-10,Albuterol_Inhaler,21,Respiratory
2025-01-11,Albuterol_Inhaler,7,Respiratory
2025-01-12,Albuterol_Inhaler,1,Respiratory
2025-01-13,Albuterol_Inhaler,20,Respiratory
2025-01-14,Albuterol_Inhaler,13,Respiratory
2025-01-15,Albuterol_Inhaler,11,Respiratory
2025-01-16,Albuterol_Inhaler,16,Respiratory
2025-01-17,Albuterol_Inhaler,21,Respiratory
2025-01-18,Albuterol_Inhaler,13,Respiratory
2025-01-19,Albuterol_Inhaler,7,Respiratory
2025-01-20,Albuterol_Inhaler,3,Respiratory
2025-01-21,Albuterol_Inhaler,17,Respiratory
2025-01-22,Albuterol_Inhaler,19,Respiratory
2025-01-23,Albuterol_Inhaler,13,Respiratory
2025-01-24,Albuterol_Inhaler,17,Respiratory
2025-01-25,Albuterol_Inhaler,8,Respiratory
2025-01-26,Albuterol_Inhaler,5,Respiratory
2025-01-27,Albuterol_Inhaler,14,Respiratory
2025-01-28,Albuterol_Inhaler,21,Respiratory
2025-01-29,Albuterol_Inhaler,11,Respiratory
2025-01-30,Albuterol_Inhaler,17,Respiratory
2025-01-31,Albuterol_Inhaler,11,Respiratory
